,Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted
115,2009-09-10,2009091000,18,3,1.0,03:12,4,1092.0,36.0,TEN,30.0,70.0,10,24,0.0,0.0,TEN,PIT,"(3:12) L.White left guard to TEN 34 for 4 yards (R.Clark, C.Hampton).",1
116,2009-09-10,2009091000,18,3,2.0,02:36,3,1056.0,36.0,TEN,34.0,66.0,6,24,0.0,0.0,TEN,PIT,(2:36) K.Collins pass incomplete short right to C.Stevens (L.Woodley).,1
117,2009-09-10,2009091000,18,3,3.0,02:30,3,1050.0,6.0,TEN,34.0,66.0,6,19,0.0,0.0,TEN,PIT,"(2:30) (Shotgun) K.Collins pass short right to C.Stevens to TEN 45 for 11 yards (R.Mundy, W.Gay). PENALTY on TEN-D.Stewart, Illegal Formation, 5 yards, enforced at TEN 34 - No Play.",1
118,2009-09-10,2009091000,18,3,3.0,02:01,3,1021.0,29.0,TEN,29.0,71.0,11,19,0.0,0.0,TEN,PIT,(2:01) (Shotgun) K.Collins pass incomplete short middle to J.Gage. Coverage by #26 Townsend.,1
119,2009-09-10,2009091000,18,3,4.0,01:56,2,1016.0,5.0,TEN,29.0,71.0,11,19,0.0,1.0,TEN,PIT,"(1:56) (Punt formation) C.Hentrich punts 56 yards to PIT 15, Center-K.Amato, downed by TEN-S.Tulloch.",1
120,2009-09-10,2009091000,19,3,1.0,01:43,2,1003.0,13.0,PIT,15.0,85.0,10,3,0.0,0.0,PIT,TEN,"(1:43) R.Mendenhall right guard to PIT 18 for 3 yards (S.Tulloch, C.Hope).",1
121,2009-09-10,2009091000,19,3,2.0,01:08,2,968.0,35.0,PIT,18.0,82.0,7,3,0.0,0.0,PIT,TEN,(1:08) (No Huddle) R.Mendenhall right tackle to PIT 18 for no gain (J.Haye; K.Bulluck).,1
122,2009-09-10,2009091000,19,3,3.0,00:25,1,925.0,43.0,PIT,18.0,82.0,7,8,0.0,0.0,PIT,TEN,(:25) (Shotgun) B.Roethlisberger pass short right to H.Ward to PIT 23 for 5 yards (N.Harper; C.Hope).,1
123,2009-09-10,2009091000,19,3,,00:00,0,900.0,25.0,PIT,18.0,18.0,0,8,0.0,0.0,,,END QUARTER 3,1
124,2009-09-10,2009091000,19,4,4.0,15:00,15,900.0,0.0,PIT,23.0,77.0,2,8,0.0,1.0,PIT,TEN,"(15:00) (Punt formation) D.Sepulveda punts 45 yards to TEN 32, Center-G.Warren. C.Finnegan to TEN 37 for 5 yards (A.Harrison).",1
125,2009-09-10,2009091000,20,4,1.0,14:51,15,891.0,9.0,TEN,37.0,63.0,10,36,0.0,1.0,TEN,PIT,(14:51) K.Collins pass deep left to K.Britt ran ob at PIT 48 for 15 yards.,1
126,2009-09-10,2009091000,20,4,1.0,14:28,15,868.0,23.0,PIT,48.0,48.0,10,14,0.0,0.0,TEN,PIT,"(14:28) C.Johnson right end to PIT 49 for -1 yards (A.Smith, J.Farrior).",1
127,2009-09-10,2009091000,20,4,2.0,13:47,14,827.0,41.0,PIT,49.0,49.0,11,29,0.0,1.0,TEN,PIT,"(13:47) K.Collins pass short left to J.Gage to PIT 34 for 15 yards (J.Harrison, K.Fox).",1
128,2009-09-10,2009091000,20,4,1.0,13:10,14,790.0,37.0,PIT,34.0,34.0,10,31,0.0,0.0,TEN,PIT,"(13:10) C.Johnson left tackle to PIT 32 for 2 yards (A.Smith, K.Fox).",1
129,2009-09-10,2009091000,20,4,2.0,12:34,13,754.0,36.0,PIT,32.0,32.0,8,33,0.0,0.0,TEN,PIT,(12:34) K.Collins pass short right to A.Crumpler to PIT 30 for 2 yards (R.Clark).,1
130,2009-09-10,2009091000,20,4,3.0,11:48,12,708.0,46.0,PIT,30.0,30.0,6,36,0.0,0.0,TEN,PIT,(11:48) (Shotgun) K.Collins pass short left to A.Crumpler to PIT 27 for 3 yards (R.Mundy).,1
131,2009-09-10,2009091000,20,4,4.0,11:08,12,668.0,40.0,PIT,27.0,27.0,3,36,0.0,0.0,TEN,PIT,"(11:08) (Field Goal formation) R.Bironas 45 yard field goal is GOOD, Center-K.Amato, Holder-C.Hentrich.",1
132,2009-09-10,2009091000,21,4,,11:03,12,663.0,5.0,TEN,30.0,30.0,0,0,0.0,,PIT,TEN,R.Bironas kicks 74 yards from TEN 30 to PIT -4. S.Logan to PIT 30 for 34 yards (M.Griffin).,1
133,2009-09-10,2009091000,21,4,1.0,10:54,11,654.0,9.0,PIT,30.0,70.0,10,7,0.0,0.0,PIT,TEN,(10:54) B.Roethlisberger pass short left to M.Wallace to PIT 37 for 7 yards (S.Tulloch).,1
134,2009-09-10,2009091000,21,4,2.0,10:17,11,617.0,37.0,PIT,37.0,63.0,3,12,0.0,1.0,PIT,TEN,"(10:17) (No Huddle) B.Roethlisberger pass short left to W.Parker to PIT 42 for 5 yards (S.Tulloch, J.Jones).",1
135,2009-09-10,2009091000,21,4,1.0,09:33,10,573.0,44.0,PIT,42.0,58.0,10,21,0.0,0.0,PIT,TEN,"(9:33) (No Huddle, Shotgun) B.Roethlisberger pass short middle to H.Miller to TEN 49 for 9 yards (C.Hope). TEN-V.Fuller was injured during the play.",1
136,2009-09-10,2009091000,21,4,2.0,09:01,10,541.0,32.0,TEN,49.0,49.0,1,24,0.0,1.0,PIT,TEN,(9:01) B.Roethlisberger pass short right to H.Miller to TEN 46 for 3 yards (C.Finnegan).,1
137,2009-09-10,2009091000,21,4,1.0,08:17,9,497.0,44.0,TEN,46.0,46.0,10,39,0.0,1.0,PIT,TEN,"(8:17) (No Huddle) PENALTY on TEN-K.Vanden Bosch, Encroachment, 5 yards, enforced at TEN 46 - No Play. Unabated to the Quarterback.",1
138,2009-09-10,2009091000,21,4,1.0,08:17,9,497.0,0.0,TEN,41.0,41.0,5,39,0.0,1.0,PIT,TEN,(8:17) B.Roethlisberger pass short right to S.Holmes to TEN 31 for 10 yards (N.Harper).,1
139,2009-09-10,2009091000,21,4,1.0,07:15,8,435.0,62.0,TEN,31.0,31.0,10,43,0.0,0.0,PIT,TEN,"(7:15) (No Huddle) M.Moore right guard to TEN 27 for 4 yards (C.Hope, N.Harper).",1
140,2009-09-10,2009091000,21,4,2.0,06:34,7,394.0,41.0,TEN,27.0,27.0,6,37,0.0,0.0,PIT,TEN,"(6:34) (No Huddle, Shotgun) B.Roethlisberger sacked at TEN 33 for -6 yards (J.Kearse).",1
141,2009-09-10,2009091000,21,4,3.0,05:56,6,356.0,38.0,TEN,33.0,33.0,12,52,0.0,1.0,PIT,TEN,"(5:56) (Shotgun) B.Roethlisberger pass short middle to S.Holmes to TEN 18 for 15 yards (M.Griffin, K.Bulluck).",1
142,2009-09-10,2009091000,21,4,1.0,05:10,6,310.0,46.0,TEN,18.0,18.0,10,60,0.0,0.0,PIT,TEN,"(5:10) (No Huddle, Shotgun) B.Roethlisberger pass short left to M.Moore to TEN 10 for 8 yards (C.Finnegan).",1
143,2009-09-10,2009091000,21,4,2.0,04:28,5,268.0,42.0,TEN,10.0,10.0,2,61,0.0,0.0,PIT,TEN,(4:28) M.Moore left guard to TEN 9 for 1 yard (K.Vickerson; C.Allred).,1
144,2009-09-10,2009091000,21,4,3.0,03:46,4,226.0,42.0,TEN,9.0,9.0,1,61,0.0,0.0,PIT,TEN,(3:46) M.Moore right guard to TEN 9 for no gain (W.Hayes).,1
145,2009-09-10,2009091000,21,4,4.0,03:02,4,182.0,44.0,TEN,9.0,9.0,1,56,0.0,0.0,PIT,TEN,"(3:02) (No Huddle) PENALTY on PIT-B.Roethlisberger, Delay of Game, 5 yards, enforced at TEN 9 - No Play.",1
146,2009-09-10,2009091000,21,4,4.0,03:00,3,180.0,2.0,TEN,14.0,14.0,6,56,0.0,0.0,PIT,TEN,"(3:00) (Field Goal formation) J.Reed 32 yard field goal is GOOD, Center-G.Warren, Holder-D.Sepulveda.",1
147,2009-09-10,2009091000,22,4,,02:57,3,177.0,3.0,PIT,30.0,30.0,0,0,0.0,,TEN,PIT,"J.Reed kicks 61 yards from PIT 30 to TEN 9. J.Ringer to TEN 28 for 19 yards (R.Mundy). PENALTY on TEN-G.McRath, Offensive Holding, 10 yards, enforced at TEN 28.",1
148,2009-09-10,2009091000,22,4,1.0,02:50,3,170.0,7.0,TEN,18.0,82.0,10,12,0.0,1.0,TEN,PIT,(2:50) K.Collins pass short right to J.Gage to TEN 30 for 12 yards (W.Gay).,1
149,2009-09-10,2009091000,22,4,1.0,02:12,3,132.0,38.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:12) (Shotgun) K.Collins pass incomplete deep right to N.Washington. Pressure by #51 Farrior, Coverage by #22 Gay.",1
150,2009-09-10,2009091000,22,4,2.0,02:08,3,128.0,4.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:08) (Shotgun) K.Collins pass incomplete short right to N.Washington. Pressure by #98 Hampton, Coverage by #22 Gay.",1
151,2009-09-10,2009091000,22,4,3.0,02:03,3,123.0,5.0,TEN,30.0,70.0,10,12,0.0,0.0,TEN,PIT,"(2:03) (Shotgun) K.Collins pass incomplete deep middle to J.Gage. Coverage by #26 Townsend, #23 Carter.",1
152,2009-09-10,2009091000,22,4,,01:57,2,117.0,6.0,TEN,30.0,30.0,0,12,0.0,0.0,,,Two-Minute Warning,1
153,2009-09-10,2009091000,22,4,4.0,01:57,2,117.0,0.0,TEN,30.0,70.0,10,12,0.0,1.0,TEN,PIT,"(1:57) (Punt formation) C.Hentrich punts 28 yards to PIT 42, Center-K.Amato, out of bounds.",1
154,2009-09-10,2009091000,23,4,1.0,01:50,2,110.0,7.0,PIT,42.0,58.0,10,12,0.0,1.0,PIT,TEN,(1:50) (Shotgun) B.Roethlisberger pass short left to S.Holmes ran ob at TEN 46 for 12 yards.,1
155,2009-09-10,2009091000,23,4,1.0,01:42,2,102.0,8.0,TEN,46.0,46.0,10,15,0.0,0.0,PIT,TEN,(1:42) (Shotgun) B.Roethlisberger pass short left to H.Ward to TEN 43 for 3 yards (C.Finnegan).,1
156,2009-09-10,2009091000,23,4,2.0,01:10,2,70.0,32.0,TEN,43.0,43.0,7,24,0.0,0.0,PIT,TEN,"(1:10) (No Huddle, Shotgun) B.Roethlisberger pass short middle to M.Moore to TEN 34 for 9 yards (C.Hope; M.Griffin).",1
157,2009-09-10,2009091000,23,4,,01:03,2,63.0,7.0,TEN,43.0,43.0,0,24,0.0,,,,Timeout #1 by PIT at 01:03.,1
158,2009-09-10,2009091000,23,4,1.0,01:03,2,63.0,0.0,TEN,34.0,34.0,10,54,0.0,1.0,PIT,TEN,"(1:03) (Shotgun) B.Roethlisberger pass deep middle to H.Ward to TEN 4 for 30 yards (M.Griffin). FUMBLES (M.Griffin), RECOVERED by TEN-S.Tulloch at TEN 4. S.Tulloch to TEN 4 for no gain (H.Miller). TEN-J.Ford was injured during the play.",1
159,2009-09-10,2009091000,24,4,1.0,00:51,1,51.0,12.0,TEN,4.0,96.0,10,2,0.0,0.0,TEN,PIT,"(:51) C.Johnson up the middle to TEN 6 for 2 yards (B.Keisel, K.Fox).",1
160,2009-09-10,2009091000,24,4,,00:44,1,44.0,7.0,TEN,4.0,4.0,0,2,0.0,0.0,,,Timeout #2 by PIT at 00:44.,1
161,2009-09-10,2009091000,24,4,2.0,00:44,1,44.0,0.0,TEN,6.0,94.0,8,-1,0.0,0.0,TEN,PIT,"(:44) PENALTY on TEN-D.Stewart, False Start, 3 yards, enforced at TEN 6 - No Play.",1
162,2009-09-10,2009091000,24,4,2.0,00:44,1,44.0,0.0,TEN,3.0,97.0,11,0,0.0,0.0,TEN,PIT,(:44) K.Collins up the middle to TEN 4 for 1 yard (J.Harrison; C.Hampton).,1
163,2009-09-10,2009091000,24,4,,00:41,1,41.0,3.0,TEN,3.0,3.0,0,0,0.0,0.0,,,Timeout #3 by PIT at 00:41.,1
164,2009-09-10,2009091000,24,4,3.0,00:41,1,41.0,0.0,TEN,4.0,96.0,10,0,0.0,0.0,TEN,PIT,(:41) K.Collins up the middle to TEN 4 for no gain (C.Hampton).,1
165,2009-09-10,2009091000,24,4,,00:00,0,0.0,41.0,TEN,4.0,4.0,0,0,0.0,0.0,,,END QUARTER 4 Pittsburgh wins toss and elects to receive.,1
166,2009-09-10,2009091000,25,5,,15:00,15,0.0,0.0,TEN,30.0,30.0,0,0,0.0,,PIT,TEN,R.Bironas kicks 72 yards from TEN 30 to PIT -2. S.Logan to PIT 22 for 24 yards (C.Allred).,1
167,2009-09-10,2009091000,25,5,1.0,14:56,15,-4.0,4.0,PIT,22.0,78.0,10,0,0.0,0.0,PIT,TEN,(14:56) B.Roethlisberger pass incomplete short right to M.Moore. PRESSURE BY #90 KEARSE,1
168,2009-09-10,2009091000,25,5,2.0,14:52,15,-8.0,4.0,PIT,22.0,78.0,10,11,0.0,1.0,PIT,TEN,(14:52) (Shotgun) B.Roethlisberger pass short left to H.Ward pushed ob at PIT 33 for 11 yards (C.Hope).,1
169,2009-09-10,2009091000,25,5,1.0,14:30,15,-30.0,22.0,PIT,33.0,67.0,10,19,0.0,0.0,PIT,TEN,"(14:30) (No Huddle, Shotgun) B.Roethlisberger pass short left to H.Miller to PIT 41 for 8 yards (S.Tulloch).",1
170,2009-09-10,2009091000,25,5,2.0,14:30,15,-30.0,0.0,PIT,41.0,59.0,2,21,0.0,1.0,PIT,TEN,"(14:30) (No Huddle, Shotgun) M.Moore left tackle to PIT 43 for 2 yards (S.Tulloch). Official Measurement.",1
171,2009-09-10,2009091000,25,5,1.0,13:19,14,-101.0,71.0,PIT,43.0,57.0,10,22,0.0,0.0,PIT,TEN,(13:19) M.Moore up the middle to PIT 44 for 1 yard (J.Ford).,1
172,2009-09-10,2009091000,25,5,2.0,12:45,13,-135.0,34.0,PIT,44.0,56.0,9,30,0.0,0.0,PIT,TEN,"(12:45) (No Huddle, Shotgun) B.Roethlisberger pass short right to H.Ward to TEN 48 for 8 yards (K.Bulluck, N.Harper).",1
173,2009-09-10,2009091000,25,5,3.0,12:02,13,-178.0,43.0,TEN,48.0,48.0,1,41,0.0,1.0,PIT,TEN,(12:02) (Shotgun) B.Roethlisberger pass short middle to S.Holmes to TEN 37 for 11 yards (N.Harper).,1
174,2009-09-10,2009091000,25,5,1.0,11:21,12,-219.0,41.0,TEN,37.0,37.0,10,41,0.0,0.0,PIT,TEN,"(11:21) (No Huddle, Shotgun) B.Roethlisberger pass incomplete short middle to H.Ward [K.Vanden Bosch]. PRESSURE BY #93 VANDEN BOSCH",1
175,2009-09-10,2009091000,25,5,2.0,11:14,12,-226.0,7.0,TEN,37.0,37.0,10,63,0.0,0.0,PIT,TEN,(11:14) (Shotgun) B.Roethlisberger pass deep middle to M.Wallace to TEN 15 for 22 yards (V.Fuller).,1
176,2009-09-10,2009091000,25,5,,10:34,11,-266.0,40.0,TEN,37.0,37.0,0,63,0.0,,,,Timeout #1 by PIT at 10:34.,1
177,2009-09-10,2009091000,25,5,1.0,10:34,11,-266.0,0.0,TEN,15.0,15.0,10,63,0.0,0.0,PIT,TEN,"(10:34) (Field Goal formation) J.Reed 33 yard field goal is GOOD, Center-G.Warren, Holder-D.Sepulveda.",1
178,2009-09-13,2009091304,1,1,,15:00,15,3600.0,0.0,MIN,30.0,30.0,0,31,0.0,,CLE,MIN,R.Longwell kicks onside 21 yards from MIN 30 to CLE 49. A.Elam to CLE 49 for no gain (C.Griffin). onside kick,1
179,2009-09-13,2009091304,1,1,1.0,14:59,15,3599.0,1.0,CLE,49.0,51.0,10,6,0.0,0.0,CLE,MIN,(14:59) J.Lewis left guard to MIN 45 for 6 yards (C.Greenway).,1
180,2009-09-13,2009091304,1,1,2.0,14:19,15,3559.0,40.0,MIN,45.0,45.0,4,6,0.0,0.0,CLE,MIN,(14:19) B.Quinn pass incomplete short left to B.Edwards.,1
181,2009-09-13,2009091304,1,1,3.0,14:13,15,3553.0,6.0,MIN,45.0,45.0,4,31,0.0,1.0,CLE,MIN,"(14:13) (Shotgun) J.Cribbs right tackle to MIN 40 for 5 yards (E.Henderson, R.Edwards). Cribbs takes direct snap",1
182,2009-09-13,2009091304,1,1,1.0,13:35,14,3515.0,38.0,MIN,40.0,40.0,10,29,0.0,1.0,CLE,MIN,(13:35) B.Quinn pass deep right to R.Royal to MIN 22 for 18 yards (T.Johnson) [R.Edwards].,1
183,2009-09-13,2009091304,1,1,1.0,12:49,13,3469.0,46.0,MIN,22.0,22.0,10,31,0.0,0.0,CLE,MIN,(12:49) (Shotgun) B.Quinn pass incomplete short right to R.Royal.,1
184,2009-09-13,2009091304,1,1,2.0,12:45,13,3465.0,4.0,MIN,22.0,22.0,10,31,0.0,0.0,CLE,MIN,(12:45) (Shotgun) J.Davis right guard to MIN 21 for 1 yard (A.Winfield).,1
185,2009-09-13,2009091304,1,1,3.0,12:09,13,3429.0,36.0,MIN,21.0,21.0,9,31,0.0,0.0,CLE,MIN,"(12:09) (Shotgun) B.Quinn pass short middle to J.Davis to MIN 20 for 1 yard (E.Henderson, R.Edwards).",1
186,2009-09-13,2009091304,1,1,4.0,11:33,12,3393.0,36.0,MIN,20.0,20.0,8,31,0.0,0.0,CLE,MIN,"(11:33) P.Dawson 37 yard field goal is GOOD, Center-R.Pontbriand, Holder-D.Zastudil.",1
187,2009-09-13,2009091304,2,1,,11:28,12,3388.0,5.0,CLE,30.0,30.0,0,0,0.0,,MIN,CLE,"P.Dawson kicks 69 yards from CLE 30 to MIN 1. P.Harvin to MIN 30 for 29 yards (K.Maiava, J.Davis).",1
188,2009-09-13,2009091304,2,1,1.0,11:21,12,3381.0,7.0,MIN,30.0,70.0,10,1,0.0,0.0,MIN,CLE,(11:21) A.Peterson left tackle to MIN 31 for 1 yard (E.Barton).,1
189,2009-09-13,2009091304,2,1,2.0,10:45,11,3345.0,36.0,MIN,31.0,69.0,9,1,0.0,0.0,MIN,CLE,"(10:45) A.Peterson right guard to MIN 31 for no gain (D.Bowens, K.Coleman).",1
190,2009-09-13,2009091304,2,1,3.0,10:04,11,3304.0,41.0,MIN,31.0,69.0,9,0,0.0,0.0,MIN,CLE,(10:04) (Shotgun) B.Favre pass short right to C.Taylor to MIN 30 for -1 yards (H.Poteat).,1
191,2009-09-13,2009091304,2,1,4.0,09:33,10,3273.0,31.0,MIN,30.0,70.0,10,0,0.0,1.0,MIN,CLE,"(9:33) C.Kluwe punts 51 yards to CLE 19, Center-C.Loeffler. J.Cribbs to CLE 22 for 3 yards (K.Paymah, H.Farwell).",1
192,2009-09-13,2009091304,3,1,1.0,09:24,10,3264.0,9.0,CLE,22.0,78.0,10,2,0.0,0.0,CLE,MIN,"(9:24) (Shotgun) J.Davis left guard to CLE 24 for 2 yards (E.Henderson, K.Williams).",1
193,2009-09-13,2009091304,3,1,2.0,08:49,9,3229.0,35.0,CLE,24.0,76.0,8,-4,0.0,0.0,CLE,MIN,"(8:49) (Shotgun) B.Quinn pass short right to J.Cribbs to CLE 26 for 2 yards (A.Winfield). PENALTY on CLE-B.Edwards, Illegal Block Above the Waist, 10 yards, enforced at CLE 26.",1
194,2009-09-13,2009091304,3,1,2.0,08:17,9,3197.0,32.0,CLE,16.0,84.0,16,-4,0.0,0.0,CLE,MIN,"(8:17) J.Lewis left end to CLE 18 for 2 yards (B.Leber, J.Allen).",1
195,2009-09-13,2009091304,3,1,3.0,07:35,8,3155.0,42.0,CLE,18.0,82.0,14,-4,0.0,0.0,CLE,MIN,(7:35) (Shotgun) J.Davis left guard to CLE 18 for no gain (B.Sapp).,1
196,2009-09-13,2009091304,3,1,4.0,07:05,8,3125.0,30.0,CLE,18.0,82.0,14,-4,0.0,1.0,CLE,MIN,"(7:05) D.Zastudil punts 31 yards to CLE 49, Center-R.Pontbriand, downed by CLE-B.Costanzo.",1
197,2009-09-13,2009091304,4,1,1.0,06:55,7,3115.0,10.0,CLE,49.0,49.0,10,6,0.0,0.0,MIN,CLE,(6:55) B.Favre pass short right to V.Shiancoe to CLE 43 for 6 yards (D.Jackson).,1
198,2009-09-13,2009091304,4,1,2.0,06:21,7,3081.0,34.0,CLE,43.0,43.0,4,9,0.0,0.0,MIN,CLE,(6:21) A.Peterson right guard to CLE 40 for 3 yards (K.Coleman).,1
199,2009-09-13,2009091304,4,1,3.0,05:45,6,3045.0,36.0,CLE,40.0,40.0,1,16,0.0,1.0,MIN,CLE,(5:45) A.Peterson right guard to CLE 33 for 7 yards (B.McDonald).,1
200,2009-09-13,2009091304,4,1,1.0,05:10,6,3010.0,35.0,CLE,33.0,33.0,10,12,0.0,0.0,MIN,CLE,(5:10) B.Favre sacked at CLE 37 for -4 yards (A.Elam).,1
201,2009-09-13,2009091304,4,1,2.0,04:31,5,2971.0,39.0,CLE,37.0,37.0,14,25,0.0,0.0,MIN,CLE,(4:31) A.Peterson right tackle to CLE 24 for 13 yards (H.Poteat).,1
202,2009-09-13,2009091304,4,1,3.0,03:48,4,2928.0,43.0,CLE,24.0,24.0,1,30,0.0,1.0,MIN,CLE,"(3:48) J.Dugan right guard to CLE 19 for 5 yards (E.Barton, D.Jackson).",1
203,2009-09-13,2009091304,4,1,1.0,03:07,4,2887.0,41.0,CLE,19.0,19.0,10,35,0.0,0.0,MIN,CLE,(3:07) B.Favre pass short left to C.Taylor to CLE 14 for 5 yards (D.Bowens).,1
204,2009-09-13,2009091304,4,1,2.0,02:17,3,2837.0,50.0,CLE,14.0,14.0,5,46,0.0,1.0,MIN,CLE,(2:17) (Shotgun) P.Harvin left end to CLE 3 for 11 yards (C.Mosley).,1
205,2009-09-13,2009091304,4,1,1.0,01:33,2,2793.0,44.0,CLE,3.0,3.0,3,48,1.0,0.0,MIN,CLE,(1:33) A.Peterson left tackle to CLE 1 for 2 yards (D.Jackson).,1
206,2009-09-13,2009091304,4,1,2.0,00:55,1,2755.0,38.0,CLE,1.0,1.0,1,46,1.0,0.0,MIN,CLE,"(:55) A.Peterson left end to CLE 3 for -2 yards (K.Wimbley, E.Barton).",1
207,2009-09-13,2009091304,4,1,3.0,00:10,1,2710.0,45.0,CLE,3.0,3.0,3,46,1.0,0.0,MIN,CLE,(:10) B.Favre pass incomplete short right to S.Rice.,1
208,2009-09-13,2009091304,4,1,4.0,00:06,1,2706.0,4.0,CLE,3.0,3.0,3,46,1.0,0.0,MIN,CLE,"(:06) R.Longwell 21 yard field goal is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
209,2009-09-13,2009091304,5,1,,00:03,1,2703.0,3.0,MIN,30.0,30.0,0,0,0.0,0.0,CLE,MIN,R.Longwell kicks 73 yards from MIN 30 to CLE -3. J.Cribbs to CLE 14 for 17 yards (K.Onatolu).,1
210,2009-09-13,2009091304,5,1,,00:00,0,2700.0,3.0,MIN,30.0,30.0,0,0,0.0,,,,END QUARTER 1,1
211,2009-09-13,2009091304,5,2,1.0,15:00,15,2700.0,0.0,CLE,14.0,86.0,10,5,0.0,0.0,CLE,MIN,"(15:00) (Shotgun) J.Lewis right guard to CLE 14 for no gain (E.Henderson, A.Winfield).",1
212,2009-09-13,2009091304,5,2,2.0,14:24,15,2664.0,36.0,CLE,14.0,86.0,10,5,0.0,0.0,CLE,MIN,(14:24) B.Quinn pass short left to R.Royal to CLE 19 for 5 yards (B.Leber).,1
213,2009-09-13,2009091304,5,2,3.0,13:37,14,2617.0,47.0,CLE,19.0,81.0,5,-4,0.0,0.0,CLE,MIN,(13:37) (Shotgun) B.Quinn sacked at CLE 10 for -9 yards (K.Williams).,1
214,2009-09-13,2009091304,5,2,4.0,13:11,14,2591.0,26.0,CLE,10.0,90.0,14,-4,0.0,1.0,CLE,MIN,"(13:11) D.Zastudil punts 49 yards to MIN 41, Center-R.Pontbriand. D.Reynaud to CLE 23 for 36 yards (A.Elam).",1
215,2009-09-13,2009091304,6,2,1.0,12:56,13,2576.0,15.0,CLE,23.0,23.0,10,2,0.0,0.0,MIN,CLE,(12:56) B.Favre pass short left to C.Taylor to CLE 21 for 2 yards (A.Elam).,1
216,2009-09-13,2009091304,6,2,2.0,12:27,13,2547.0,29.0,CLE,21.0,21.0,8,20,0.0,1.0,MIN,CLE,(12:27) (Shotgun) B.Favre pass short right to A.Peterson to CLE 3 for 18 yards (K.Wimbley).,1
217,2009-09-13,2009091304,6,2,1.0,11:54,12,2514.0,33.0,CLE,3.0,3.0,3,22,1.0,0.0,MIN,CLE,"(11:54) N.Tahi left guard to CLE 1 for 2 yards (E.Barton, D.Bowens).",1
218,2009-09-13,2009091304,6,2,2.0,11:17,12,2477.0,37.0,CLE,1.0,1.0,1,23,1.0,0.0,MIN,CLE,"(11:17) A.Peterson left guard for 1 yard, TOUCHDOWN.",1
219,2009-09-13,2009091304,6,2,,11:09,12,2469.0,8.0,CLE,2.0,2.0,0,23,0.0,0.0,MIN,CLE,"R.Longwell extra point is GOOD, Center-C.Loeffler, Holder-C.Kluwe.",1
220,2009-09-13,2009091304,7,2,,11:09,12,2469.0,0.0,MIN,30.0,30.0,0,0,0.0,,CLE,MIN,"R.Longwell kicks 70 yards from MIN 30 to CLE 0. J.Cribbs to CLE 27 for 27 yards. FUMBLES, ball out of bounds at CLE 25.",1
221,2009-09-13,2009091304,7,2,1.0,11:02,12,2462.0,7.0,CLE,25.0,75.0,10,2,0.0,0.0,CLE,MIN,(11:02) J.Lewis left guard to CLE 27 for 2 yards (E.Henderson).,1
222,2009-09-13,2009091304,7,2,2.0,10:17,11,2417.0,45.0,CLE,27.0,73.0,8,73,0.0,1.0,CLE,MIN,"(10:17) B.Quinn pass short middle to L.Vickers to CLE 39 for 12 yards (C.Griffin). FUMBLES (C.Griffin), recovered by CLE-Unidentified at CLE 39. Unidentified to CLE 39 for no gain (C.Griffin). Referee announced unable to determine who recovered ball for Cle Minnesota challenged the fumble ruling, and the play was Upheld. (Timeout #1.)",1
223,2009-09-13,2009091304,7,2,1.0,09:43,10,2383.0,34.0,CLE,39.0,61.0,10,29,0.0,1.0,CLE,MIN,(9:43) J.Lewis left tackle pushed ob at MIN 46 for 15 yards (C.Griffin). CLE-J.Lewis was injured during the play. His return is Probable.,1
224,2009-09-13,2009091304,7,2,1.0,09:17,10,2357.0,26.0,MIN,46.0,46.0,10,36,0.0,0.0,CLE,MIN,(9:17) B.Quinn pass short middle to S.Heiden to MIN 39 for 7 yards (B.Leber).,1
225,2009-09-13,2009091304,7,2,2.0,08:36,9,2316.0,41.0,MIN,39.0,39.0,3,41,0.0,1.0,CLE,MIN,(8:36) J.Lewis right guard to MIN 34 for 5 yards (B.Leber).,1
226,2009-09-13,2009091304,7,2,1.0,07:54,8,2274.0,42.0,MIN,34.0,34.0,10,69,0.0,1.0,CLE,MIN,"(7:54) B.Quinn pass short left to B.Edwards for 34 yards, TOUCHDOWN. Penalty on MIN-C.Griffin, Defensive Pass Interference, declined. Minnesota challenged the ineligible receiver ruling, and the play was REVERSED. B.Quinn pass deep left to B.Edwards for 34 yards, TOUCHDOWN NULLIFIED by Penalty. PENALTY on MIN-C.Griffin, Defensive Pass Interference, 28 yards, enforced at MIN 34 - No Play.",1
227,2009-09-13,2009091304,7,2,1.0,07:47,8,2267.0,7.0,MIN,6.0,6.0,6,74,1.0,0.0,CLE,MIN,(7:47) J.Lewis up the middle to MIN 3 for 3 yards (P.Williams).,1
228,2009-09-13,2009091304,7,2,2.0,07:16,8,2236.0,31.0,MIN,3.0,3.0,3,74,1.0,0.0,CLE,MIN,"(7:16) (Shotgun) J.Cribbs right guard to MIN 1 for 2 yards (C.Greenway, E.Henderson). 16 Qb direct snap to #16 Cribbs",1
